14879: 119,559,1190,17,40636,45516,11743,26606,40246,38621
10747: 21501,40101,49569,7110,48515,27154,20802,11339,10157,31169
8681: 699,8683,84,302,654,76,43659,4938,34872,39620
11264: 17,29,654,58,8683,38397,43906,17874,10647,51707
19528: 81,11562,44319,42530,29735,16735,11176,17573,34771,26330
45353: 37436,984,661,719,13567,11100,45231,5694,36660,23392
11781: 119,8730,84,29,17,654,616,58,20776,6011
22111: 224,131,1825,17,8694,41317,36735,37660,28224,38267
30375: 289,101,17,302,654,518,354,11545,42768,37979
37606: 2142,39395,22509,38766,1227,48943,7275,30325,19260,28392
45870: 2675,1539,17,8493,61023,43493,22396,5698,45755,50528
18496: 94976,98159,168,719,463,26778,20788,14204,22698,32520
7133: 58,616,84,650,354,1102,41097,157,51089,36813
40189: 3476,15,17,302,654,58,650,564,23496,42303
15914: 675,19059,4919,17,302,654,616,58,37228,20917
14881: 336,76,6924,21610,28622,1019,50962,716,45599,24229
5584: 12968,2260,11577,5486,31356,32064,42170,30040,26428,28244
10233: 37324,18156,58227,20553,22588,39271,14049,36426,46449,30613
9200: 52378,24473,1078,2586,48500,34172,30457,39272,51350,2925
4035: 774,3207,2714,2403,1827,44464,37794,43360,16751,5967
3002: 1247,6506,31008,17392,30163,33387,25278,34965,3354,100
24695: 9360,4541,20409,17,302,654,58,616,29,24345
27794: 7280,1847,55367,36484,23071,6329,2374,29820,35837,40609
28827: 26981,1436,5301,21468,4642,6714,26713,16898,38195,42186
31926: 6491,18239,500,51106,5514,33960,5534,52189,14139,50441
40190: 4463,39390,45926,30825,32061,50459,42773,39867,38689,47630
25212: 38953,2005,30615,45385,43819,7304,6013,1533,48605,23909
24179: 113479,2139,38853,47977,39499,34783,17633,25185,32644,48829
21080: 138,245,17,302,33898,4554,50186,24870,10259,37459
937: 776,3915,3485,23122,61146,518,302,654,616,39693
35026: 4953,35217,44312,33803,44208,36837,23563,44831,2414,13342
39158: 1002,710,441,17726,14354,24054,11609,50930,15887,14459
14883: 5176,29,1102,58,354,35447,13953,29300,51836,42692
10235: 3282,3060,6320,22886,12318,38349,20853,3207,27206,38980
3004: 168,984,8860,36162,13887,32945,41936,44199,14385,26249
39159: 109809,9932,15746,69007,25308,176,11477,44876,21587,28886
47423: 17,30540,32478,13344,8087,49686,12311,13541,17774,13746
15917: 901,17,654,51794,36745,28929,15667,8956,10399,50542
21082: 53341,45423,37068,10503,10404,13776,29079,34938,483,12228
34511: 12617,44547,46011,26721,18814,19092,34484,42062,21357,24721
42775: 23911,19350,99983,86808,53519,11300,65327,86058,31839,22830
13335: 654,866,17,302,58,76,49366,27050,12396,39739
10236: 65107,33195,98423,92484,115745,605,26957,18488,6399,40812
7137: 4943,7082,8563,23213,26165,52245,39684,70580,34038,16875
21599: 1949,17,654,616,302,14407,22593,16103,50849,33858
41226: 34942,90305,101688,60192,13198,91493,4542,11933,30349,26692
46391: 7680,30089,2479,31945,9598,2878,44042,18225,4346,31345
15918: 25714,616,17,84,42164,2607,10803,47621,1045,8374
2489: 2632,168,719,984,801,30954,36430,47029,42744,19792
22116: 302,29,17,81,780,41919,19656,2995,31371,38848
26248: 923,18512,236,3448,10075,40350,41315,41414,28914,46579
34512: 6097,168,76,1400,49755,44824,36162,7287,46002,52056
50007: 5117,5699,30543,27561,24573,13963,35329,27067,38578,4939
10237: 7624,58,101,17,302,654,518,243,35273,44558
27798: 899,48,17,2162,1187,29202,593,45546,8643,17099
29864: 361,28683,16787,25806,21703,8581,40919,20341,18807,8601
41227: 1102,302,654,8,29,354,16053,22325,7595,21863
1457: 322,17,302,616,58,27109,34531,33208,17218,22067
21084: 37348,63947,4274,6783,20959,83010,35169,22570,3576,12519
26249: 457,36982,18754,936,50945,9258,18109,1951,24034,41210
38645: 18857,25317,81,10154,10438,1556,8888,6712,42408,42757
27799: 10762,43457,29357,3640,51612,49962,41263,3947,38599,29707
40195: 114,17,654,1119,14325,32964,30111,38496,33919,40036
19019: 901,116,302,29,17,654,84,14913,15018,42567
11788: 3348,5550,17,76,25266,36715,19941,46761,21614,37009
9722: 3632,8651,46215,61,873,17,302,18369,31625,47828
2491: 2319,8157,9762,45196,29730,42722,43751,45376,12647,43169
1458: 17,15,14330,11522,10520,302,58,616,25039,16695
24184: 873,17,947,29952,29256,39085,717,31424,50474,32860
26250: 83193,24149,7566,9607,33056,49768,25320,16705,15065,12649
40712: 99642,28099,50618,33355,3211,22266,4269,34018,51983,17018
15404: 18568,76,17,302,564,51019,28428,17288,43144,37692
14371: 17,84,518,20438,32806,21039,2524,29683,48609,35477
7140: 2815,17,84,518,302,616,58,38651,1401,44709
33998: 54357,15716,62244,273,17,14721,37386,333,33238,34131
36064: 669,37829,44918,11142,4719,49249,22318,40436,23909,47876
39163: 3847,38133,5576,33519,22013,44740,19432,22643,25635,47799
40196: 669,18539,40837,34804,41268,43210,31678,20077,36621,37581
43295: 86913,65741,93631,83743,49933,19390,33966,49012,50789,27643
16954: 3223,2657,4522,766,4083,6346,84,101,654,47980
7657: 6135,30463,782,41173,30882,27071,29903,34186,38073,37532
24185: 17,302,616,654,58,44879,31666,2277,29138,5842
13339: 7021,9289,10492,17567,37869,13889,1898,21851,1088,7850
11273: 29,239,616,58,84,1102,138,301,26890,49346
24702: 7158,827,1410,1205,8331,46914,22654,7944,43077,34209
26768: 13895,17886,33783,28378,12444,12346,22085,28302,15020,13470
31933: 2265,40263,76,17,2848,6387,361,29756,192,4629
38648: 16710,20938,5232,30412,60328,50671,3324,40479,49471,12177
18505: 5160,17,616,58,76,654,101,41700,347,51389
6109: 1359,6243,17,302,616,24170,38250,15235,1543,17906
23670: 8981,635,28044,38391,16807,6328,26148,26773,21642,32166
21604: 1913,40263,270,50022,30899,10699,28315,40264,39542,7047
30901: 33227,1109,103,17,616,302,654,58,50331,29440
19022: 12205,12649,36585,35724,44417,17490,39733,40507,36536,48263
10758: 65,17,19861,17996,42098,11231,27046,48828,21015,27598
8692: 1934,20088,7776,41011,22039,29223,5537,28898,33082,6696
27286: 14129,289,101,17,654,302,616,29,15687,13093
32451: 17,239,302,654,58,650,31701,22649,51832,21946
52078: 3825,41425,38966,6177,51105,40142,51881,2560,2688,18460
17473: 37571,42225,20005,52100,8393,2290,26832,29714,2086,25888
6110: 17,76,11315,7825,39850,12448,15058,48751,1291,10054
3011: 120511,11413,18552,42267,1628,47011,7249,41590,8,24987
20572: 54188,17,616,76,47850,6715,48811,40972,13789,24809
27803: 119910,53195,54508,23303,16558,14778,18235,45024,18600,13262
29869: 7140,45021,7997,2097,87046,27627,109738,10120,1624,49568
30902: 3233,16911,18114,13203,11396,32352,4363,23370,19410,11954
17474: 31315,74038,16995,19829,33572,8667,24411,24166,9151,48269
22639: 29,289,17,654,37961,4590,51296,3307,14492,28578
9727: 39860,17369,17451,36224,50801,41882,373,8950,51191,10506
7661: 49217,17876,1382,17,616,654,302,26735,50813,32950
4562: 5567,94,1382,17,302,616,564,3045,30868,43320
3529: 669,30501,10152,13116,16173,9206,48501,44453,13151,31642
28321: 47781,41664,22703,98799,44378,10705,17442,21337,12383,5358
36585: 168,2153,2337,6097,1326,22427,14429,41168,48634,43269
19541: 33927,16504,70743,44770,48181,34535,50227,33795,47912,13750
17475: 650,301,289,302,616,29,39628,27013,33056,14841
12310: 1109,124,8276,22606,1102,508,17,302,654,25659
5079: 15,645,616,58,84,1102,42199,50504,26216,33550
3013: 17,70,20395,33815,30874,23308,6477,42908,37225,30845
26772: 1551,17,70,43514,13793,5256,30517,35693,25919,20520
31937: 42470,2382,12567,7718,14159,33986,24415,17636,29382,18124
48465: 2703,44924,44257,5372,11836,33659,17239,4060,48545,18257
19025: 76,34461,8822,36441,25620,36930,1181,45590,12229,23112
22124: 2379,81,226,70,15462,2917,51765,51755,6686,23472
27289: 22519,63057,20143,21322,27407,49650,12303,34148,49691,38868
11278: 16105,5702,15540,17,302,654,616,39984,46584,30565
21608: 236,749,116,302,899,17,654,48570,20609,46146
48466: 294,4429,27226,38508,13571,43390,41384,15157,43991,12347
20059: 970,15,17,654,302,58,18368,2849,6051,23587
17993: 17,302,654,285,10377,18765,24747,5669,24747,29296
11795: 2008,10985,4510,17,43696,19256,25013,47335,2809,8942
45884: 25003,48211,17,654,301,10838,8569,17553,16606,28926
18510: 654,302,616,17,58,29,84,32622,34818,26502
17477: 6824,17,38996,19463,24835,51034,19645,50793,7618,5642
11279: 2405,19000,13926,35846,118856,58982,52989,113529,30455,14379
949: 1790,320,2779,28308,28126,24903,44622,23581,1012,36609
29873: 8772,52093,32212,25370,26510,1381,25012,20750,23855,20152
30906: 826,30439,9354,19489,17145,18457,29517,15393,45504,23554
16961: 38682,17,70,1023,302,1382,40058,33039,17468,13107
2499: 1097,50804,13523,36773,45265,7417,24230,23489,13128,15245
56215: 19855,104372,8654,32728,10449,40293,31648,30224,52260,23527
19544: 41244,54062,19822,28478,27068,43698,50202,12835,38930,7686
11280: 298,6831,31758,42307,12564,40059,1823,49839,31970,20734
41237: 64191,4909,24744,15099,30334,49811,10263,33787,29236,6490
42270: 866,15853,4261,2529,37408,8307,45725,41252,29891,30859
2500: 65,709,2480,11626,29,654,8712,47539,49035,14872
27292: 56269,19634,29294,84277,46849,45333,93543,45505,32825,19039
34523: 3176,11885,26827,36309,9899,31150,31784,21763,9825,42670
2501: 162,17,14247,4721,1248,14595,4039,28391,22609,20038
22128: 17112,30695,27414,78340,42969,12724,27340,2422,1929,9643
27293: 866,9082,23645,49652,27455,25145,33036,51049,4810,30668
30392: 8232,302,736,654,22381,15315,22480,10838,35953,18041
33491: 4917,35890,50266,51396,3434,31329,6469,3811,51692,10496
16447: 302,654,84,58,29,48496,44878,42818,25850,50394
10249: 138,656,273,1462,2013,4086,35310,30857,6121,37379
23678: 596,5991,17,302,654,58,616,759,49494,43908
19030: 70,32235,28479,25056,15577,48739,50446,4655,35501,32058
11799: 10039,26701,31431,45686,45375,48040,13382,24397,30203,43787
5601: 296,418,302,58,17,84,76,48676,21713,14928
1469: 12259,32741,302,58,616,84,36182,19388,36903,25915
25228: 289,101,302,654,616,48424,24086,43491,38292,2388
29360: 97682,29411,26197,17312,29962,22036,30573,46583,12286,11136
35558: 8322,13077,24933,51232,2643,28057,19698,28863,50417,40192
50020: 2703,17836,10283,38703,51607,21997,7998,9941,41339,39729
51053: 14701,52195,28147,15252,50232,14576,41190,29361,36209,16322
8184: 16357,26140,17,81,780,51387,11745,6703,47204,1299
6118: 29,654,58,49557,6391,14232,49431,7626,42374,51810
26262: 48270,100294,41729,26633,71833,40607,35599,51508,27200,23798
27295: 17,162,302,654,58,13310,34138,41139,47912,27932
42790: 6141,2139,43053,24129,15666,50868,51419,19055,49391,44320
50021: 8595,16846,8436,49254,3759,27092,43336,35408,40408,10197
16449: 14884,95752,3752,15956,23411,3462,18991,48116,7493,4260
5086: 500,17,76,70,30691,25983,34759,7351,25203,29498
4053: 295,19963,10323,17876,17,616,654,15231,20017,8050
26779: 3291,5111,157,36046,5146,32333,15145,36660,1763,24372
32977: 3847,17004,38271,24364,31805,11647,52003,33416,33017,28599
19032: 17,39339,656,24773,5727,3381,32824,24560,43943,50761
26263: 1468,29027,6900,3688,2925,3930,9186,40891,27717,52316
34527: 780,262,15244,34623,42627,6123,42123,16384,49604,24051
20582: 11741,17,302,17256,11473,2875,47476,15581,27527,20430
19549: 17,302,58,616,654,44886,689,35413,51207,10674
8186: 58,29,654,616,518,354,101,138,20995,39842
32978: 80260,17,31259,37771,51749,7637,11046,2946,48140,37245
2505: 8105,616,58,17,654,84,29,21104,5063,35956
30396: 18287,60815,29,58,84,650,1102,9148,18250,11169
39693: 50780,79968,70,1462,37383,15021,19626,5717,43017,1651
17484: 62433,30259,16431,203,25255,2274,33059,44392,47899,21431
5088: 58,289,17,616,302,650,554,46294,49096,45675
24715: 20192,1119,1187,891,249,34590,24096,19181,41704,31917
20067: 68854,113546,1119,4364,18025,34400,42415,31000,7864,13756
15935: 17,616,542,27322,32637,28701,50872,29762,20620,9335
12836: 1960,3736,17,616,654,58,302,542,35798,21734
10770: 311,7622,2543,7334,11855,96,5686,770,49803,44924
24199: 124,1606,12776,17,4364,9307,2871,48636,30799,45035
34529: 861,239,302,654,58,84,25793,43144,42922,37370
36595: 861,591,17,58,302,654,650,50206,25240,47575
38661: 6503,27606,33532,21307,22086,23614,42985,43837,16782,33966
39694: 69150,118073,42632,13694,14393,28737,5082,31428,48291,44915
40727: 866,36466,3908,29126,38884,5288,5545,32043,18892,50675
14386: 36187,182,52219,94915,58717,13863,23212,19262,42675,44422
13353: 508,94,17,1587,33667,10430,47067,3048,4158,49381
11287: 1102,302,654,8,518,612,22150,3753,3003,32719
10254: 285,654,17,302,58,616,34430,10722,2581,32391
5089: 116,17,302,654,58,29,44016,18530,2424,30534
25749: 19221,43370,42891,19087,11279,11822,8615,30375,4472,4097
21617: 17,29,84,1102,6,1996,31356,36808,35621,21110
31947: 26165,25077,32539,20027,13816,1347,32984,9078,42429,42666
44343: 33230,17056,2414,44261,19429,28863,50967,50643,10779,29715
15420: 17,302,654,650,564,84,13919,46107,997,21496
5090: 17,15211,30825,1049,27966,34161,10114,36603,34400,17034
25750: 2548,840,5111,3196,197,47024,33335,32490,16085,47296
26783: 873,17,947,30531,47671,36574,5287,28929,11384,10222
29882: 65757,33145,11708,41914,18093,50222,40597,15149,4061,40046
42278: 70086,54620,32827,94695,225,21001,654,1684,74445,45645
13871: 25202,719,984,463,4877,20036,4104,35888,12580,27365
30399: 42073,58422,2778,2600,37413,48928,29894,31910,38318,46319
52092: 18504,42310,35747,16441,35991,37735,41249,41824,44310,18115
15421: 23387,97813,80767,50201,37274,28250,9504,36996,19413,21264
25751: 347,4498,13262,7248,25233,16129,822,3437,38606,18590
32982: 17059,34790,19182,10109,23453,16029,19233,7108,49710,37411
6641: 1382,8276,26460,15304,10930,58,17,302,616,49596
43829: 48347,12627,40143,6008,22462,52318,26873,30903,43018,31275
19554: 654,1102,17,302,58,518,76,32408,18798,2007
9224: 226,1790,17,1382,70,31566,31576,37337,51571,25461
23686: 58,554,17,302,616,84,518,19368,43060,40800
43313: 18087,32859,46836,29460,1582,2210,29561,44581,16873,31180
53643: 17,302,654,616,564,58,650,24239,4604,46520
18005: 35486,32044,11630,24356,30704,2086,406,24152,21530,45006
16972: 20417,7173,722,38205,33662,37182,6038,25005,23533,7892
14906: 2301,81,3423,3718,28119,32666,8631,1328,48276,3770
6642: 29,518,8445,13683,25363,58,302,15161,20942,1748
2510: 30139,40898,1460,44002,21165,27984,34729,12621,39379,17748
1477: 6527,22136,94,17,50246,39090,23002,6808,21653,28573
25236: 5145,36067,45271,43883,31982,11893,45980,38448,47050,7639
29368: 35891,17,302,654,616,1109,28546,5704,16190,20040
30401: 17,40330,3077,40893,40791,29270,45074,37,42879,32259
9225: 71228,866,51343,15728,51251,50242,14767,4893,33481,20363
7159: 101,302,654,84,29,43146,18641,4358,46257,30893
29885: 34120,94404,115906,106557,79352,60507,29541,51058,11379,1411
32984: 37653,17,472,51843,2655,49842,41202,43199,48372,32582
40215: 10503,8454,27291,49899,14318,28466,21013,23824,5715,36239
15940: 120,17,616,302,58,654,285,12481,51371,20906
13874: 1760,18958,47832,51194,22097,14478,4027,44450,22001,39756
12841: 9127,5671,70277,1921,61267,58745,5286,23634,39558,36267
9742: 1348,7003,17,76,39273,33136,37273,35966,222,36898
48480: 37241,38731,49792,31455,21579,48929,49556,40294,45861,775
20073: 361,2139,17,37818,42086,29019,24233,39148,51951,45186
5611: 302,654,616,58,76,29,26758,18735,17119,24981
4578: 1348,225,29,289,17,84,1102,32791,13986,23722
6128: 289,84,1102,354,138,11731,19985,36474,30251,2379
25755: 9189,29038,49215,41534,5408,5569,1149,38429,27629,5248
32986: 12586,32075,6016,46131,15144,31449,1883,29687,2036,9270
43316: 7153,11236,39531,48089,40845,50221,26854,38200,38698,18645
20074: 33130,46234,21438,12802,13450,9774,16062,14376,39145,26472
13876: 15,30,3250,2715,559,17,302,654,58,2704
8711: 16970,39495,25053,16815,40993,26706,42244,41247,31300,16391
7678: 1352,3107,2880,3172,10574,46786,38829,27521,21569,41128
3546: 273,861,591,17,58,302,654,1347,39500,50610
24206: 4802,32855,4450,7679,40832,11505,48390,50447,40397,9332
18525: 44996,17986,13864,38045,8335,47873,22638,49218,25339,24490
17492: 654,58,84,1102,32366,46530,7682,50561,37322,9893
12327: 17,12340,32526,28472,40718,40485,35787,28965,27086,37432
964: 17,2866,47259,22512,27395,22168,32154,40268,544,5493
30921: 56207,24032,85656,50463,49652,68947,39860,23920,45407,33493
20075: 28335,46624,1152,46025,43291,49011,52325,41709,36653,40826
9745: 4563,17,58,654,84,5211,2455,29257,31780,18553
3547: 4942,289,101,302,654,616,84,30272,40786,36006
448: 598,53377,17532,616,58,302,518,1767,48411,35731
56230: 564,17,301,25937,44407,26524,48457,10574,16430,48217
12328: 899,1119,17,302,84,354,39923,38013,37011,21103
5097: 17,1790,302,654,1208,41980,26232,38882,4001,8881
4064: 14003,302,289,654,84,5591,24666,49721,14371,9299
31955: 4032,95683,45774,51631,19145,4698,41117,9885,21879,27517
44351: 88052,35338,8596,7017,13177,11535,4315,46344,29420,39701
19043: 19361,45803,34262,26647,36293,32776,19791,23185,17267,20228
10779: 29,49823,8647,37057,32479,47259,45856,45021,45474,16799
2515: 116,302,17,33373,45878,30343,10478,40064,50669,4983
449: 65,1039,5214,11484,54210,17,302,19771,23870,329
24725: 6487,11155,15936,12751,40113,32662,15978,21466,13022,33000
23692: 3850,11543,8692,20163,83825,19881,2401,36024,6204,15769
34022: 7680,29644,22442,21271,39739,50793,50611,45767,8438,31190
41253: 15,13342,35632,17,58,654,302,18387,297,5382
43319: 66573,7103,36903,12987,16939,8547,9828,20398,24927,18744
450: 65,116,5567,193,559,1039,691,36733,27069,51934
35572: 596,5991,17,302,654,58,616,29,21564,22538
25759: 559,1190,17,616,518,542,6634,33897,31294,39321
28858: 45415,29049,42183,36046,11117,48504,28693,33640,39727,24331
39188: 254,7194,17,361,302,654,354,2655,31424,20334
7682: 7836,47276,1012,15556,289,37887,43802,17368,2915,2544
24210: 1790,70,46266,26360,25910,2808,32479,39812,38972,3354
45903: 18580,45953,3395,11692,16309,49096,37168,5685,19297,46402
14397: 302,58,17,654,289,36354,22710,11561,50813,29302
4067: 17,58,654,542,650,76,12881,8280,39053,36691
24727: 17726,42389,19544,50369,29222,35910,39649,10490,11700,34544
29892: 36658,70031,533,12720,6668,40900,13304,4442,38762,23513
31958: 26140,48035,2052,15458,37471,16300,27917,44047,37151,39476
19046: 9383,97380,110825,25787,74069,53924,26888,8061,23954,31548
16980: 11626,36311,13300,36278,49919,19555,5221,13690,23054,2947
3551: 47764,226,76,5011,32107,35740,51334,42414,24412,1067
2518: 3928,4880,21520,49911,30318,45371,18706,9731,47187,27432
452: 749,13523,5869,17,45238,16696,42845,17384,23633,25213
34541: 678,931,17,947,710,41925,13636,16005,10487,42075
35574: 58289,4719,117771,28490,33043,19369,9019,13112,13491,22918
36607: 49230,83166,21015,115462,14613,36723,9336,6823,24080,33949
9233: 22776,15373,42657,21795,6383,18708,21029,17602,36814,41065
8200: 239,302,654,84,58,616,1102,4343,3726,14569
4068: 3141,2200,17,616,302,65,48877,21423,40798,26651
8717: 81,3819,9597,1344,5767,12691,2410,33722,24694,28836
1486: 168,719,76,52317,52237,9813,30896,40288,12673,6913
39707: 7324,85038,1861,11648,49739,1589,34190,6092,30994,45067
17498: 10910,50490,32121,40229,11980,1567,9381,31528,45431,11928
16465: 37332,67812,23161,58227,31070,25660,15611,48235,12824,50468
10267: 29,289,616,354,736,11600,52186,49457,45176,37844
6135: 20889,1790,22900,29507,20743,7196,3597,7687,44164,23346
4069: 709,3632,1102,289,518,650,354,44814,9442,49355
970: 5998,2656,14636,8,4300,9093,50946,4737,27188,46723
28861: 48754,8037,109052,105573,32796,39251,31266,34565,8234,2735
30927: 749,239,302,654,84,58,28975,45427,44398,28849
19048: 29202,17,76,51234,5450,42878,527,47905,30641,12882
13883: 58,101,302,84,29,1102,354,46513,41610,47769
8718: 984,5480,47577,26297,2749,12801,33624,8551,21520,41393
2520: 1039,8546,5312,22121,302,17,616,58,84,45358
32477: 30733,8322,16965,13077,33847,4334,17565,11558,10571,28218
35576: 866,49489,9548,19987,8538,31349,3246,5765,22891,26326
21631: 48903,7219,21670,8012,8029,1221,29515,29650,25867,12558
17499: 21279,45611,63712,15284,12929,50378,98858,104100,37403,709
15433: 12039,62680,8913,50798,48091,30366,35198,33258,48309,30718
13367: 168,18239,41662,7003,10563,23616,51939,15703,46108,9174
3037: 42168,35826,41640,42893,23085,17808,31380,31411,36398,28126
28862: 398,3634,50268,2991,21502,6568,28191,13153,19100,45887
32994: 16596,28666,31138,10519,2271,18553,16475,2774,50125,44951
34027: 225,2107,15207,36541,14575,37693,23653,40539,45514,21828
19049: 774,970,1524,3506,12497,17585,8497,50460,45675,30424
16983: 289,101,17,302,654,76,84,39776,45915,40651
15950: 76,168,719,26060,16820,34873,23697,19368,23099,45626
13884: 58,29,17,654,616,84,28242,1079,33293,3096
11818: 32278,17,58,654,787,6869,48371,47552,33133,29008
9752: 8066,15542,49046,49870,41273,2462,8668,42978,37886,49664
8719: 29,654,58,84,354,1102,622,33303,16225,29210
2521: 398,454,3753,518,302,654,616,58,84,7718
27313: 2021,42010,50848,18692,9656,17693,25344,52076,23154,25745
31445: 32761,2656,20056,16558,51485,31012,31498,46634,5062,36544
47973: 26357,17799,37424,5289,15093,20671,37849,12671,1381,39130
16467: 38295,394,4750,46801,23740,4798,31257,5122,4388,33069
15434: 37353,35168,18748,28810,25696,36804,37041,15597,51373,29129
9236: 17,35640,21869,7526,16841,41261,41672,16310,19786,45917
6137: 58,302,8,29,518,354,18028,2121,14644,32235
3038: 247,50306,41054,33965,27337,29850,24582,13820,30849,22125
2005: 356,119,1217,8868,65726,518,302,48524,28430,8623
24731: 322,470,17,302,654,616,58,40620,13775,35125
40226: 16789,34487,17,48520,2797,11727,40515,48090,29756,26275
19050: 25355,43932,5696,1445,37652,18639,20592,21134,42960,48410
12852: 37220,4541,20409,17,302,654,58,616,29,2498
9753: 15242,1119,17,84,26456,27715,6038,5381,32257,14852
4588: 58,101,17,302,616,84,45054,25298,27964,16717
21633: 6400,17,27010,51996,26697,11342,40873,28320,47559,43932
9237: 65,1362,1874,6873,48110,29,84,1163,40429,51926
23699: 285,17,302,654,616,58,41398,50619,25676,14021
19051: 654,3476,11720,19615,210,29,17,6127,22832,8930
6655: 546,17,302,654,866,45245,46570,26066,26010,36792
1490: 65,10973,17,302,866,11293,34315,9844,45278,40594
23183: 2153,14754,168,5480,1400,47827,48351,38163,16323,1903
45909: 17,302,654,616,58,224,47799,44832,44028,28503
9238: 239,1344,302,654,616,58,84,8154,3353,45959
6139: 4249,1102,1762,17,302,654,8,518,14662,41892
29898: 5975,17,931,3704,35257,2288,12653,9469,8470,36288
41261: 28129,19871,7105,17646,7021,22939,7760,29091,25443,18392
9755: 29,3234,17,654,58,616,650,17724,42460,48532
3557: 2582,168,719,984,1400,8860,7372,21967,52319,23185
2524: 302,17,654,58,616,45024,35689,28040,51567,33376
1491: 302,239,654,616,58,84,650,27400,36089,33625
38679: 21163,18889,21361,16872,30353,17135,5742,44831,41857,41490
43844: 80618,5392,21688,22647,27848,50355,38080,52190,45310,12044
45910: 33547,31542,21352,1672,3099,24397,45172,36247,25263,27635
8206: 17,616,2378,728,23309,17682,49529,30600,49396,12586
7173: 18525,17,654,616,58,302,15,45,16312,853
6140: 1550,17,616,302,58,409,20396,22701,19228,32276
5107: 1217,17,20369,10496,39694,21189,46615,15526,13393,42139
40229: 45711,21717,42198,26208,22423,44229,32967,50193,18176,24189
25251: 1803,4394,5023,11019,39616,56965,21204,48894,43312,19331
5108: 5812,17,76,81,1979,39293,50305,15715,3743,47714
4075: 95901,50287,21156,49134,33617,35402,16226,45215,51880,23757
21120: 17,302,58,16057,48349,8,35754,50901,17084,44971
9757: 59623,23599,48361,1983,6868,35443,27113,48260,34832,51257
6658: 6683,17,20009,12215,38141,45618,18556,25376,29090,20301
24219: 483,302,654,58,84,27437,38827,31952,18198,45619
30417: 285,39246,17,654,2033,9960,12401,16962,22785,6245
35582: 3378,10178,32261,186,216,64973,7649,40483,32774,17454
21637: 28357,37086,2342,7681,11342,42417,10065,49069,48532,38925
4076: 25271,30861,87178,46579,91878,31273,65579,40966,6614,13751
977: 709,1217,11154,6957,17,29,518,4950,32807,43720
30934: 616,861,17,302,58,29,84,48968,5945,19628
14923: 7153,7598,35357,44146,13418,14243,22582,15379,48694,20966
7692: 6,554,356,656,1604,22791,30160,51393,11335,41848
25253: 2265,40263,50802,30400,37765,27576,7418,257,3404,9250
14407: 521,327,17,302,70,138,84,15804,26698,49762
10275: 6129,2860,25121,16655,33402,31008,13275,26976,48604,24050
3044: 58,354,302,654,29,650,18259,47661,8545,46226
14924: 2717,245,17,5117,2715,254,42675,36102,12472,3667
11825: 17,70,81,35320,14215,47021,11649,22101,18045,35380
50046: 5553,17,302,58,616,29,84,1102,354,52124
16474: 17,302,58,616,29,28147,32589,7463,51919,9431
15441: 4707,46963,81102,17739,17504,37638,1360,40716,48102,13596
13375: 2703,32003,15268,50724,14102,5754,45130,47261,17762,42654
10276: 454,58,302,654,616,84,518,43503,31558,2975
25771: 363,236,17,1109,36979,16102,20453,24903,1696,13652
27837: 905,27070,7160,157,2548,3196,197,5111,49939,1961
13892: 76,28528,47983,24564,10819,46340,16455,39907,19852,35842
25255: 5658,17,571,35164,34979,23696,47950,25007,6992,7259
26288: 46626,25483,18,15833,91001,18831,106514,8022,9829,45385
28354: 6549,99039,16372,108609,28435,40493,33663,1951,36492,9927
29387: 19291,71615,47809,11006,50366,37431,10927,51967,41724,14969
34552: 924,31496,45978,7444,13773,31970,35627,32581,48252,33786
38684: 866,31368,32355,10615,1393,46544,562,51119,36743,45781
40750: 59514,46769,19690,24151,703,33140,47546,31482,38013,37509
20607: 58,29,17,616,84,1102,3682,24787,30830,3255
15442: 226,17473,18306,48154,11587,23334,40902,39911,21367,3909
7178: 302,46657,4402,37268,11050,2882,25891,30324,24875,32465
6145: 17424,1202,28140,13186,113497,29,33218,22861,24577,14228
30937: 47123,698,96,48431,14966,9233,12728,38967,36491,31997
38168: 9612,81228,7225,4877,7484,29058,8190,20506,48664,44340
40234: 7908,17,616,654,542,650,1196,32318,36417,42297
13893: 533,5975,10180,20311,16736,44028,44372,37348,45993,25463
12860: 119,559,114059,58,29,654,21324,47336,44944,44201
10794: 616,861,1424,302,17,654,58,52205,23318,25838
34553: 74880,108260,17,3389,899,48,1187,1119,891,30897
38685: 1119,9576,47643,4602,1244,51385,42386,37663,14273,44806
39718: 4671,7622,17,37777,29827,17382,41306,5330,25678,46236
13377: 1965,2717,17,76,51001,1669,35852,49076,51605,42230
9245: 302,29,1476,1362,28658,17902,42031,31603,23159,17091
6146: 5605,6106,19913,23475,10069,8403,8319,48372,13404,6668
981: 4513,1002,1744,710,52161,11080,40336,22068,12350,25803
40235: 11208,3795,17,616,58,302,32821,19224,45715,36379
22158: 2139,17,361,14914,26097,29224,12791,18606,9637,49250
16993: 4326,302,17,654,58,616,29,84,27319,2996
26290: 1050,33027,18333,23929,11256,3173,27229,31034,50949,8943
36620: 1352,10041,2880,189,3172,4825,3443,33700,38603,12072
38686: 698,15548,14464,48061,35176,9553,11265,36280,84,4906
22675: 67755,67800,500,36721,18614,10762,1635,18484,23402,21959
10279: 1550,616,17,302,654,58,861,41572,50445,12411
982: 1119,496,17,2162,302,84,875,20008,45173,21225
28873: 22851,12509,17,7955,35768,35718,35979,48562,3018,36501
